device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price
Lenovo,Android,16.23,yes,yes,8,32,128,6,4000,185,2019,401,5.347964306,5.996626203
Lenovo,Android,15.32,yes,no,8,16,64,4,4050,164,2019,424,4.541058241,5.06594385
Lenovo,Android,25.43,yes,no,8,8,16,2,8400,655,2016,902,4.866995844,5.188335076
LG,Android,16.59,yes,no,5,16,64,4,4000,196.5,2020,195,4.739963282,5.595157377
LG,Android,15.44,yes,no,5,13,64,3,4000,219,2020,126,4.720550337,5.296916386
LG,Others,5.28,yes,no,2,13,8,1,1470,127,2020,202,3.758405517,5.021377391
LG,Android,15.44,yes,yes,5,10,128,8,5000,218,2020,234,5.412047757,6.768504706
LG,Android,15.44,yes,yes,5,10,128,8,5000,213,2020,248,4.633951987,6.550094135
LG,Android,15.37,yes,no,5,13,32,3,4000,196.5,2020,205,4.232801305,5.483218926
LG,Android,14.5,yes,no,8,8,32,3,3450,170,2020,196,4.319752215,4.862908382
LG,Android,25.43,yes,no,8,5,32,4,8200,498,2019,392,5.021970804,5.832234322
LG,Android,15.34,yes,yes,8,32,256,8,4000,192,2019,471,5.789103535,7.003347237
LG,Android,15.34,yes,no,8,16,64,4,4000,198,2019,517,4.955756633,5.772655339
LG,Android,13.84,yes,no,8,5,16,2,3000,148,2019,438,4.367800927,4.93691699
LG,Android,13.84,yes,no,8,5,16,1,3000,152,2019,393,4.043752776,4.635020208
LG,Android,15.27,yes,no,8,13,32,2,3500,186,2019,273,4.396299294,5.080285727
LG,Android,15.37,yes,no,8,13,32,3,4000,194,2019,344,4.707997496,5.301562097
LG,Android,15.8,yes,no,8,16,64,4,4050,172,2019,289,4.541484634,5.24676088
LG,Android,15.9,yes,no,8,16,32,3,4000,175,2019,482,4.48661185,4.86190324
LG,Android,15.72,yes,no,8,8,32,3,4000,164,2019,516,4.105943698,4.692539832
LG,Android,15.29,yes,no,13,5,32,3,3500,179,2019,463,4.170688129,5.297617121
LG,Android,15.29,yes,no,16,5,64,4,3300,172,2018,693,4.989411658,5.701112246
LG,Android,12.83,yes,no,13,5,16,2,4500,171,2018,393,4.539564429,5.194511198
LG,Android,7.62,no,no,2,1.3,4,0.5,1540,140.45,2014,965,3.131136911,3.931041011
Meizu,Android,15.39,yes,yes,,20,128,8,4500,199,2020,318,5.15358057,6.271536486
Meizu,Android,15.37,yes,no,,16,128,6,4500,183,2019,348,4.74927053,5.526209625
Meizu,Android,15.37,yes,no,,8,32,2,4000,184,2019,198,4.31935304,5.191622628
Meizu,Android,15.29,yes,no,,20,128,6,3600,166,2019,405,4.874891933,5.832351575
Meizu,Android,15.29,yes,no,,16,64,6,4000,165,2019,499,4.80557721,5.395625549
Meizu,Android,15.29,yes,no,,20,128,6,3600,165,2019,226,5.218841165,6.042917829
Micromax,Android,10.16,no,no,2,0.3,0.5,0.25,1500,146.5,2014,900,3.118834471,3.891820298
Micromax,Android,7.75,no,no,0.3,0.3,0.5,0.25,1500,89,2014,757,1.572773928,3.686125666
Micromax,Android,10.03,no,no,2,0.3,0.2,0.25,2000,85,2013,652,3.404857342,4.268997904
Micromax,Android,10.16,no,no,2,0.3,16,4,2000,89,2013,1051,3.302481409,4.083957469
Micromax,Android,7.75,no,no,0.3,0.3,16,4,2000,89,2013,897,2.853015971,3.87036733
Motorola,Android,15.37,yes,no,,16,128,6,5000,210,2020,92,5.034156489,5.697294809
Motorola,Android,15.42,yes,yes,,25,256,12,5000,203,2020,188,5.639812681,7.087982979
Nokia,Android,16.56,yes,no,0.3,8,64,3,4000,200,2020,296,4.160756328,4.996468754
Nokia,Android,13.84,yes,no,0.3,5,16,2,3000,180,2020,293,3.690627925,4.087487775
Nokia,Android,13.84,yes,no,0.3,5,16,2,3000,180,2020,260,3.988243031,4.617888958
Nokia,Others,5.18,no,no,0.3,0,0.06,0.03,1020,90.5,2020,322,2.519308077,3.386422096
Nokia,Others,5.18,no,no,0.3,0,0.1,0.03,1020,91.3,2020,148,2.564949357,3.011605623
Nokia,Android,17.3,yes,yes,0.3,24,64,6,4500,220,2020,127,4.602667056,6.214388074
Nokia,Others,5.18,no,no,0.3,0,0.1,,1200,88.2,2020,327,3.062923523,3.689129423
Nokia,Others,5.18,yes,no,0.3,0,0.1,0.03,1200,86.5,2019,414,2.789322921,3.684620397
OnePlus,Android,16.64,yes,yes,,16,128,8,4300,180,2020,186,5.482927968,6.605054319
OnePlus,Android,16.64,yes,yes,,16,128,8,4300,180,2020,232,5.235164552,6.478525003
OnePlus,Android,16.94,yes,yes,,16,256,12,4085,206,2019,280,5.079850363,6.685761067
OnePlus,Android,16.94,yes,yes,,16,128,6,4000,206,2019,523,5.342525621,6.684361696
Oppo,Android,16.64,yes,yes,,32,128,8,4000,172,2020,293,5.269969331,6.154454616
Oppo,Android,16.33,yes,yes,,32,128,8,4000,183,2020,281,5.047866851,5.911609322
Oppo,Android,16.69,yes,yes,,32,128,6,4000,184,2020,122,5.126045146,5.668017118
Oppo,Android,16.64,yes,yes,,16,128,8,4000,186,2020,200,5.094302196,6.254136457
Oppo,Android,15.29,yes,no,,8,64,3,4230,168,2020,267,4.515026636,4.785907155
Oppo,Android,15.34,yes,yes,,32,128,8,4025,180,2020,218,5.307177995,5.990338914
Oppo,Android,15.34,yes,yes,8,32,128,8,4025,181,2019,330,4.900225013,6.085250839
Oppo,Android,15.37,yes,no,8,8,128,4,4230,180,2019,277,4.514369822,5.006894974
Oppo,Android,15.34,yes,no,8,25,128,6,3600,169.5,2019,344,5.037212309,5.638141123
Oppo,Android,15.34,yes,no,8,32,128,4,4035,186,2019,463,5.093320661,5.793196518
Oppo,Android,16.59,yes,no,8,16,128,6,4020,190,2019,336,5.032266314,5.56202688
Oppo,Android,15.39,yes,yes,8,16,256,8,4065,215,2019,232,5.598384921,6.779649143
Oppo,Android,15.27,yes,no,8,5,32,2,4000,170,2019,282,4.022848561,4.61244367
Oppo,Android,15.29,yes,no,13,8,32,3,4230,168,2018,587,4.273745191,5.440337627
Oppo,Android,10.29,yes,no,8,5,8,1,2000,135,2015,917,4.09700768,4.991928067
Others,Android,16.43,yes,yes,8,20,128,6,4000,171,2019,486,4.701661486,6.803039
Realme,Android,15.37,yes,no,,16,64,4,4300,191,2020,97,4.798514106,5.299916088
Realme,Android,15.37,yes,no,,16,128,4,5000,199,2020,362,4.932169121,5.010768619
Realme,Android,15.37,yes,no,,5,32,3,5000,195,2020,321,4.383151002,4.600459106
Realme,Android,15.27,yes,no,,5,32,3,4000,166,2020,247,2.667228207,3.709906821
Realme,Android,15.27,yes,no,,5,32,2,4000,166,2019,450,4.335720882,4.601061758
Samsung,Android,12.88,yes,no,8,5,32,3,4000,168,2020,120,4.151669629,4.716979861
Samsung,Android,12.7,yes,no,8,5,16,1,2600,154,2020,226,4.08142817,4.792147554
Samsung,Android,15.42,yes,yes,8,32,128,8,4500,185,2020,258,5.514194582,6.218878965
Samsung,Android,15.37,yes,yes,8,32,128,6,4500,187,2020,248,5.126282718,6.06194631
Samsung,Android,25.5,yes,no,8,5,64,4,7040,467,2020,310,5.28755971,5.935528915
Samsung,Android,15.29,yes,yes,8,13,128,8,4000,168.1,2020,282,5.678498854,6.7807284
Samsung,Android,25.53,yes,yes,8,8,128,6,7040,420,2020,321,5.083699865,6.685673664
Samsung,Android,12.73,yes,no,12,8,64,4,4500,256,2019,320,4.59036107,6.927597121
Samsung,Android,15.42,yes,no,12,32,128,6,4500,187,2019,325,4.955756633,5.936110387
Samsung,Android,25.43,yes,no,13,8,64,4,7600,653,2019,430,4.989071116,6.396179374
Samsung,Android,15.32,yes,yes,12,10,256,12,3500,168,2019,190,4.997685135,7.003628936
Samsung,Android,25.53,yes,no,12,8,128,6,7040,420,2019,517,5.438209735,6.396729635
Samsung,Android,20.32,yes,no,8,2,32,2,5100,169,2019,313,3.984343667,4.866148876
Samsung,Android,12.7,yes,no,16,5,32,3,2800,172,2019,222,4.454579827,5.557098295
Samsung,Android,20.32,yes,no,5,2,16,2,4200,338,2015,852,4.7051965,5.401640809
Others,Android,16.59,yes,no,2,16,64,4,4000,193,2020,168,4.314015424,5.435990172
Others,Android,15.77,yes,no,2,5,64,4,4000,184.7,2020,299,4.358246106,4.871219958
Others,Android,20.32,no,no,0.3,2,16,1,3600,330,2020,290,4.053522568,4.488411625
Others,Android,15.44,yes,no,2,8,32,2,3500,191.6,2020,243,3.990279503,5.140434732
Others,Android,17.78,no,no,8,0.3,8,1,2000,242,2019,513,2.822568655,3.873905683
Others,Android,25.43,no,no,0.3,2,16,1,4000,505.2,2019,452,4.538068382,4.604770106
Others,Android,12.88,yes,no,8,5,16,2,2700,138,2019,440,4.175002465,4.626050664
Others,Android,16.23,yes,no,8,16,64,4,3450,176.6,2019,335,4.995657011,5.882458506
Others,Android,20.32,no,no,2,2,32,3,4000,355,2020,221,4.42424765,4.605969866
Others,Android,20.32,no,no,2,2,32,2,4000,355,2020,276,4.210645018,4.386640972
Others,Android,20.55,yes,no,8,0.3,16,2,2000,374,2013,1064,4.414977735,5.63917284
Apple,Others,30.71,yes,no,12,7,128,6,9720,641,2020,220,5.847392078,6.907335191
Apple,Others,27.94,yes,no,12,7,128,6,5770.5,471,2020,248,5.691237447,6.684724221
Apple,Others,25.45,yes,no,8,1.2,32,3,8827,483,2019,313,5.204446151,5.8518001
Apple,iOS,27.94,yes,no,12,7,64,4,7812,468,2018,601,5.359835707,6.779603675
Apple,iOS,18.01,yes,no,8,1.2,16,2,5124,299,2015,827,4.562680134,5.891809944
Asus,Android,15.24,no,no,13,2,16,2,3230,196,2014,840,4.539564429,5.307078872
Asus,Android,15.24,no,no,13,2,16,2,3300,196,2014,1073,4.327966358,5.521220889
Others,Android,15.24,no,no,8,8,32,1,2800,185,2019,513,4.304335327,4.351438553
Others,Android,12.83,no,no,8,8,32,1,2200,158,2019,213,4.170842533,4.222737777
Others,Android,12.7,no,no,5,5,32,1,3400,146,2019,184,3.764218811,3.896300045
Others,Android,10.29,no,no,5,0.3,4,0.5,1760,136,2013,1091,4.05386973,5.303901745
Others,Android,12.83,yes,no,13,5,32,3,4200,206.5,2020,214,4.796864349,5.704815274
Others,Android,14.35,yes,no,12,8,64,4,3100,210,2019,247,4.476882166,6.08201341
Coolpad,Android,16.59,yes,yes,,16,64,4,4000,195,2020,252,5.174226981,5.885464938
Coolpad,Android,16.15,yes,no,,13,32,3,4000,170,2019,342,4.588329169,5.085186025
Acer,Android,25.43,no,no,5,2,16,1,2700,508,2014,578,4.836599317,5.257755755
Acer,Android,25.43,no,no,5,2,32,2,2700,508,2014,918,4.691072615,5.438296677
Alcatel,Others,5.18,yes,no,2,5,4,0.5,3230,90,2019,356,3.247268899,3.918998619
Alcatel,Android,17.78,yes,no,5,2,8,1,3240,295.1,2016,662,4.182202803,4.867688285
Alcatel,Android,20.32,no,no,0.3,0.3,16,0.5,3240,325,2014,1050,3.848230872,4.600860914
Alcatel,Android,17.78,yes,no,3,0.3,4,1,3240,279,2014,1046,4.46326094,5.253372301
Alcatel,Android,17.78,no,no,0.3,0.3,16,0.5,2840,285,2014,770,3.713572067,4.39592954
Alcatel,Android,17.78,no,no,2,0.3,4,1,3240,285,2014,759,3.989354348,5.080410082
Alcatel,Android,17.78,no,no,0.3,0.3,4,1,1800,390,2013,1041,4.307303088,4.604169686
Alcatel,Android,17.78,no,no,3,0.3,4,1,1800,350,2013,932,4.432244351,4.949823155
Alcatel,Android,20.32,no,no,2,0.3,8,1,1800,400,2013,836,4.357990057,4.941285216
Alcatel,Android,17.78,no,no,0.3,0.3,4,1,3240,350,2013,737,4.124226937,4.609859175
Alcatel,Android,17.78,no,no,2,0.3,8,1,3300,350,2013,1057,4.129550818,4.709800435
Alcatel,Android,16.56,yes,no,5,8,64,4,4000,178,2019,187,4.297149343,5.016020766
Alcatel,Android,12.83,yes,no,5,5,16,1,2460,153.2,2019,473,3.78487122,4.404154987
Alcatel,Android,20.32,yes,no,5,2,16,1,4080,279,2018,726,4.363862664,4.944851554
Acer,Others,23.04,no,no,5,2,32,4,4500,544.3,2018,699,5.066006927,5.793988743
Acer,Android,17.78,yes,no,13,2,16,4,3400,260,2016,1085,4.632298853,5.128951521
Acer,Android,12.83,yes,no,13,5,32,4,4080,169,2016,1079,4.710160633,5.52684639
Acer,Android,12.7,yes,no,8,2,32,4,2000,126,2016,617,3.781686504,4.784737955
Acer,Android,25.43,no,no,5,2,16,4,6100,147.5,2016,570,4.337682821,5.439773525
Acer,Android,12.83,yes,no,13,13,32,4,4020,166,2015,714,4.368307963,5.434376811
Acer,Android,12.83,yes,no,13,5,16,4,5000,147.5,2016,549,4.430935839,5.303304908
Acer,Android,12.7,yes,no,8,5,32,4,2000,125,2016,893,4.070564034,4.69701984
Acer,Android,20.32,no,no,5,2,32,4,4420,353.8,2015,767,4.998832582,5.862095907
Acer,Windows,12.83,yes,no,21,8,32,4,2870,150,2015,824,4.590969837,5.391215549
Acer,Android,10.29,yes,no,5,5,32,4,2000,142,2015,988,3.781686504,4.710610698
Acer,Android,10.29,no,no,5,2,32,4,2000,142,2015,961,3.616577542,4.507226542
Acer,Android,12.83,yes,no,8,8,32,4,4000,165,2015,942,4.556295018,5.294710871
Acer,Android,12.7,yes,no,8,8,32,4,2420,145,2015,874,4.354141431,5.017941869
Acer,Android,25.43,no,no,5,2,16,4,5910,540,2015,899,4.624188192,5.517854422
Acer,Android,20.32,no,no,5,0.3,16,4,4550,355,2015,994,4.226687749,5.188390887
Acer,Android,12.7,yes,no,13,5,32,4,2300,110,2015,592,4.488524004,5.301910902
Acer,Android,12.7,no,no,8,2,32,4,2000,118,2015,934,3.721104601,4.862676516
Acer,Android,10.16,no,no,5,2,32,4,1300,120,2015,603,3.89914038,4.493232533
Acer,Windows,10.16,no,no,5,2,16,4,1300,119,2015,697,3.755369195,4.377767578
Acer,Android,10.29,yes,no,5,2,32,4,2000,145,2015,1044,3.642049867,4.859812404
Acer,Android,12.7,yes,no,13,5,16,4,2300,116,2014,579,4.028916757,5.303503893
Acer,Android,12.7,no,no,8,2,16,4,2000,150,2014,569,4.348728349,5.014693714
Acer,Android,12.88,yes,no,13,2,16,4,2700,164,2014,723,4.342375829,5.560412364
Acer,Android,12.7,no,no,13,2,32,4,2100,110,2014,899,4.154969184,5.192345553
Acer,Android,12.7,no,no,8,2,16,4,3500,155,2014,886,4.405010471,5.300564839
Acer,Android,12.7,yes,no,8,2,16,4,2500,155,2014,936,4.49903159,5.307128435
Acer,Android,10.16,no,no,2,2,16,4,1300,130,2014,685,3.840312158,4.509429914
Acer,Android,20.32,no,no,5,2,16,4,4600,360,2014,611,4.66334475,5.29576411
Acer,Android,17.78,no,no,2,0.3,16,4,3400,298,2014,920,4.094344562,4.707546253
Acer,Android,17.78,no,no,5,0.3,16,4,3400,298,2014,1007,4.063369758,5.009834974
Acer,Android,17.78,no,no,5,0.3,32,4,3700,159.5,2014,724,4.065945088,4.497584975
Acer,Android,10.34,no,no,13,2,16,4,2500,134,2014,642,4.294424174,5.307623926
Acer,Android,10.16,no,no,5,1.3,16,4,1630,122,2014,719,3.63758616,4.600961341
Acer,Android,17.78,no,no,0.3,2,16,4,2955,323,2014,1082,4.405254761,4.863835309
Acer,Android,17.78,no,no,0.3,2,32,4,2955,315,2014,690,4.040943785,4.585477553
Acer,Android,18.01,no,no,5,2,16,4,4000,380,2014,801,4.433788569,4.856706812
Acer,Android,12.7,no,no,5,0.3,16,4,2000,150,2014,1015,3.470723444,5.138441999
Acer,Android,15.24,yes,no,13,2,16,4,3300,229,2013,635,4.631617356,5.826914144
Acer,Android,7.75,no,no,3.15,0.3,16,4,1500,120,2013,901,3.041661205,4.610356713
Acer,Android,12.88,no,no,8,2,32,4,2400,195,2013,946,4.060270582,5.764846216
Acer,Android,25.43,no,no,5,0.3,16,4,7300,560,2013,656,4.611549793,5.242963206
Acer,Android,18.01,no,no,5,0.3,32,4,4960,410,2013,905,4.513712575,4.793059547
Acer,Android,10.29,no,no,8,2,16,4,2000,140,2013,562,4.254193263,5.201035244
Acer,Android,7.75,no,no,3,0.3,16,4,1300,110,2013,942,3.485844856,4.611052849
Acer,Android,10.24,no,no,8,0.3,16,4,2000,140,2013,761,4.343805422,5.199601394
Acer,Android,10.29,no,no,5,0.3,16,4,1760,130,2013,825,3.757238792,5.145748768
Acer,Android,17.78,no,no,0.3,0.3,32,4,2640,339.9,2013,558,4.126004715,4.709890497
Acer,Android,17.78,no,no,0.3,0.3,32,4,2710,320,2013,592,4.291965156,4.595927605
Alcatel,Android,12.83,yes,no,5,5,16,4,3230,130,2019,302,3.832763324,4.786574656
Alcatel,Android,12.7,no,no,5,2,32,4,3230,148,2019,211,3.997650091,4.257454983
Alcatel,Android,15.29,no,no,8,8,32,4,4000,158,2018,670,4.065945088,5.190676475
Alcatel,Android,12.88,yes,no,12,5,32,4,3000,144,2018,591,4.721885986,5.440033919
Alcatel,Android,15.24,yes,no,8,5,16,4,3000,155,2018,586,3.952588967,5.065249734
Alcatel,Android,12.83,yes,no,13,5,16,4,3000,145,2018,538,4.537961436,5.130904126
Alcatel,Android,12.78,yes,no,8,5,16,4,3000,151,2018,600,4.105119635,4.61045619
Alcatel,Android,15.24,yes,no,8,5,16,4,3000,169,2018,707,4.428074948,4.850153504
Alcatel,Android,25.43,no,no,2,2,16,4,4000,415,2018,636,4.338727617,4.594008121
Alcatel,Android,17.78,no,no,2,0.3,32,4,2580,245,2018,564,4.013857311,4.248209487
Alcatel,Android,12.75,yes,no,12,8,32,4,2850,147,2017,716,4.560800238,4.929280615
Alcatel,Android,12.75,yes,no,13,5,16,4,2800,155,2017,751,4.284689402,4.787991618
Alcatel,Android,15.24,yes,no,12,5,32,4,4000,175,2017,823,4.6404408,5.557599964
Alcatel,Android,12.83,yes,no,16,8,32,4,4000,164,2017,839,4.651767471,5.24549659
Alcatel,Android,12.7,yes,no,5,2,32,4,2050,159.5,2017,687,3.934371409,4.6025668
Alcatel,Android,12.75,yes,no,8,5,32,4,2800,159.5,2017,619,4.410614092,5.299266916
Alcatel,Android,12.7,yes,no,13,5,16,4,2460,159.5,2017,866,4.371218436,5.006894974
Alcatel,Android,15.24,yes,no,8,5,32,4,3000,159.5,2017,884,4.543720224,5.193456726
Alcatel,Android,12.7,yes,no,13,5,16,4,2460,156,2016,754,4.07973841,5.295312858
Alcatel,Android,12.83,yes,no,8,5,16,4,2500,163.9,2016,1063,3.998567607,4.389002248
Alcatel,Android,12.7,yes,no,13,5,16,4,2150,140,2015,769,4.632396172,5.306731865
Alcatel,Android,12.7,no,no,8,5,32,4,2000,148,2016,989,3.013572192,4.097672352
Alcatel,Android,12.83,yes,no,13,5,32,4,3000,159.95,2016,811,4.332442405,4.942855972
Alcatel,Android,12.83,yes,no,13,5,16,4,2960,159.95,2016,911,4.390118805,5.002871903
Alcatel,Android,12.83,yes,no,8,5,16,4,2500,159.95,2016,987,4.026422546,4.706733501
Alcatel,Android,12.7,yes,no,8,5,32,4,2500,159.95,2016,649,3.999484281,4.372481222
Alcatel,Android,12.83,yes,no,16,8,32,4,3000,149,2016,1006,4.555664766,5.389938934
Alcatel,Android,12.75,yes,no,13,8,16,4,2610,135,2016,708,4.351180755,5.301113454
Alcatel,Android,17.78,no,no,2,0.3,32,4,2580,159.95,2016,813,3.850360345,4.384274107
Alcatel,Android,15.24,no,no,13,8,32,4,2580,179,2016,770,4.268717949,4.796699224
Alcatel,Android,15.24,yes,no,8,5,32,4,2580,159.95,2016,780,4.35850209,4.619467491
Alcatel,Android,10.16,no,no,2,0.3,16,4,1500,159.95,2016,893,3.674526948,4.085303818
Alcatel,Android,12.83,yes,no,5,2,32,4,2580,174,2016,622,4.138999203,4.78857449
Alcatel,Android,12.83,yes,no,8,2,16,4,2500,173,2015,1040,4.129550818,4.880982086
Alcatel,Android,12.7,yes,no,13,5,16,4,3000,140,2015,566,4.288539792,5.441161511
Alcatel,Android,12.83,yes,no,13,8,16,4,3500,147,2015,1041,4.475744639,4.862908382
Alcatel,Android,10.29,yes,no,5,0.3,16,4,2000,144.9,2015,562,3.955465563,4.872445449
Alcatel,Android,12.83,yes,no,13,8,16,4,2910,141,2015,1073,4.261552481,5.527085073
Alcatel,Android,10.34,yes,no,13,5,32,4,2000,110,2015,736,4.577593418,5.306384738
Alcatel,Android,12.83,yes,no,5,2,32,4,2800,142.95,2015,658,4.135806352,4.780718858
Alcatel,Android,20.32,no,no,2,0.3,16,4,3240,335,2015,686,4.385894146,4.602667056
Alcatel,Android,17.78,yes,no,2,0.3,16,4,2820,260,2015,893,4.244917421,4.870453263
Alcatel,Android,17.78,no,no,2,0.3,16,4,2820,260,2015,917,4.097340071,4.602265973
Alcatel,Android,17.78,no,no,2,0.3,16,4,2820,260,2015,976,3.974246349,4.377139713
Alcatel,Android,23.01,yes,no,5,2,32,4,4600,380,2015,713,4.911404104,5.524177225
Alcatel,Android,12.7,yes,no,5,2,16,4,2820,142.95,2015,732,3.961955374,4.377642036
Alcatel,Android,10.29,yes,no,5,0.3,16,4,2820,125,2015,629,3.341801172,4.064057161
Alcatel,Android,10.16,yes,no,2,0.3,16,4,2820,110,2015,1092,3.021887231,3.919197209
Alcatel,Others,7.75,no,no,2,0.3,512,0.25,2820,98,2015,786,2.863343086,3.67832394
Alcatel,Android,10.16,no,no,5,0.3,16,4,1400,114,2014,829,3.927699485,4.86190324
Alcatel,Android,7.75,no,no,2,0.3,16,4,1300,101,2014,803,3.539508997,4.362206507
Alcatel,Android,12.7,no,no,5,0.3,16,4,2000,149,2014,702,3.586292865,4.795873187
Alcatel,Others,7.75,no,no,1.3,0.3,256,0.25,1000,93,2014,672,2.506341931,3.323956301
Alcatel,Android,10.29,yes,no,5,0.3,32,4,2000,147,2014,929,3.90499839,5.183467525
Alcatel,Android,10.29,yes,no,5,0.3,32,4,2000,147,2014,658,4.160912273,4.865378281
Alcatel,Android,12.7,no,no,5,0.3,16,4,2000,149.1,2014,718,3.927305629,4.51338379
Alcatel,Android,10.16,no,no,5,0.3,16,4,1400,121.1,2014,969,3.645449896,4.115942962
Alcatel,Android,20.32,yes,no,5,3,32,4,4100,327,2014,794,4.596230344,5.516850305
Alcatel,Android,20.32,yes,no,5,2,32,4,4060,310,2014,892,4.554718642,5.634146539
Alcatel,Android,15.24,yes,no,13.1,5,16,4,3100,175,2014,654,4.536248741,6.127938481
Alcatel,Android,7.75,no,no,2,0.3,16,4,1300,100,2014,921,2.779440197,4.394572604
Alcatel,Android,10.29,no,no,5,0.3,16,4,1800,150,2014,632,3.921775297,4.590259573
Alcatel,Android,10.16,no,no,3.15,0.3,16,4,1300,116,2014,867,3.385745277,3.685373315
Alcatel,Others,5.28,no,no,3.15,0.3,16,4,750,98,2014,1029,3.314549575,3.932413695
Alcatel,Others,5.18,no,no,2,0.3,128,0.25,750,95,2014,787,3.601413428,3.907613297
Alcatel,Others,5.18,no,no,0.3,0.3,16,0.25,850,77.9,2014,809,1.617406082,3.371768571
Alcatel,Others,5.18,no,no,2,0.3,128,4,850,85,2014,656,2.335052283,3.01406323
Alcatel,Android,12.93,yes,no,8,2,32,4,3400,182,2014,578,4.742755849,5.637820719
Alcatel,Android,12.7,yes,no,5,0.3,16,4,3000,162,2014,753,4.162781724,4.940641922
Alcatel,Android,10.16,yes,no,5,0.3,16,4,2000,130,2014,951,3.56671182,4.799008503
Alcatel,Others,17.78,no,no,0.3,0.3,16,4,2000,285,2014,701,3.994708372,4.38887811
Alcatel,Others,10.29,no,no,5,0.3,16,4,1700,103,2014,955,3.268808194,4.224787858
Alcatel,Others,7.75,no,no,0.3,0.3,16,4,1300,100,2014,785,3.02431973,3.525183361
Alcatel,Android,12.7,yes,no,8,1.3,32,4,2150,126,2014,653,4.411706789,5.637108341
Alcatel,Android,12.7,no,no,8,2,32,4,2000,128,2014,834,3.943134,5.298867215
Alcatel,Android,10.29,yes,no,8,2,16,4,2000,116,2014,568,4.222884351,5.291292752
Alcatel,Android,10.29,no,no,8,0.3,16,4,1700,110,2014,571,3.998384171,5.07567369
Alcatel,Others,5.18,no,no,2,0.3,16,4,1000,89,2013,606,2.83085763,4.104954741
Alcatel,Android,12.7,no,no,13.1,2,16,4,2500,125,2014,540,4.004055091,5.671155972
Alcatel,Android,12.83,no,no,8,2,16,4,2500,189,2014,906,4.234251422,4.954770161
Alcatel,Android,10.29,no,no,5,0.3,16,4,1800,130,2013,967,3.715277928,4.701752284
Alcatel,Android,10.16,no,no,5,0.3,16,4,1400,136.5,2013,904,3.711618941,4.255754544
Alcatel,Android,12.7,no,no,5,0.3,16,4,1800,162,2013,684,3.912422925,4.870376562
Alcatel,Android,10.29,no,no,5,0.3,16,4,1800,157,2013,921,3.937495801,4.60366906
Alcatel,Android,10.16,no,no,5,0.3,16,4,1300,110,2013,764,3.557346064,4.3797741
Alcatel,Android,7.75,no,no,2,0.3,16,4,1300,100,2013,837,3.215670694,4.264087337
Alcatel,Android,10.34,no,no,13,1.3,16,4,2000,117.4,2013,692,4.793805105,5.888268354
Alcatel,Android,15.24,no,no,13,2,32,4,3400,177.6,2013,817,4.55744945,5.911798852
Alcatel,Android,10.34,yes,no,8,1.3,16,4,2000,110,2013,586,3.643620548,5.068212139
